original_language,original_title,popularity,release_date,vote_average,vote_count,runtime_minutes,genres,averagerating,numvotes
en,The Mars Generation,2.176,1,7.2,20,97.0,Documentary,6.5,754
en,Be Afraid,2.174,6,4.7,43,99.0,"Horror,Sci-Fi,Thriller",4.8,1631
en,The Adventure Club,2.165,2,6.6,11,88.0,"Adventure,Family",5.0,224
en,Bobby the Hedgehog,2.165,12,3.8,5,94.0,Animation,4.5,144
en,AlphaGo,2.162,4,8.1,30,90.0,Documentary,7.9,3305
en,Becoming Bond,2.158,3,7.2,24,95.0,"Biography,Comedy,Documentary",7.6,1788
en,Ultimate Justice,2.157,10,5.8,6,93.0,"Action,Thriller",4.4,231
en,Hickey,2.156,1,4.0,7,85.0,Comedy,3.9,217
en,Go for Broke,2.138,10,6.0,1,70.0,"Comedy,Romance",7.3,7
en,Bad Blood: The Movie,2.134,10,3.6,8,80.0,"Fantasy,Horror,Sci-Fi",4.3,221
en,King Arthur and the Knights of the Round Table,2.114,5,3.1,8,88.0,Action,2.2,471
en,Liberated: The New Sexual Revolution,2.113,4,6.4,14,84.0,Documentary,5.9,1072
en,Angelica,2.111,11,4.5,9,95.0,"Drama,Horror,Thriller",5.2,333
en,Angelica,2.111,11,4.5,9,100.0,Drama,5.9,8
en,Destination Wedding,2.108,6,6.6,8,87.0,"Comedy,Drama,Romance",6.0,15321
en,Destination Wedding,12.732,8,5.5,185,87.0,"Comedy,Drama,Romance",6.0,15321
en,Saturday Church,2.107,4,8.5,10,82.0,"Drama,Fantasy,Musical",6.2,511
en,The Man in the Shadows,2.09,10,4.2,17,89.0,"Drama,Horror,Thriller",3.2,288
en,Pitching Tents,2.069,3,5.9,8,90.0,Comedy,5.0,292
en,Lemon,2.069,1,4.4,14,85.0,"Documentary,Drama",8.1,30
en,Lemon,2.069,1,4.4,14,83.0,"Comedy,Drama",4.6,1311
en,The Terror of Hallow's Eve,2.065,8,6.0,5,80.0,"Horror,Thriller",5.5,200
en,Bethany,2.06,4,5.7,22,90.0,Horror,4.6,830
hu,1945,2.053,11,7.1,20,91.0,Drama,7.2,2406
en,Bunyan and Babe,2.051,1,6.2,9,84.0,"Adventure,Animation,Comedy",5.0,302
en,Different Flowers,2.033,9,6.1,7,99.0,Comedy,5.1,416
en,Nocturne,2.027,7,5.7,7,116.0,"Drama,Fantasy,Romance",7.2,121
en,Nocturne,2.027,7,5.7,7,90.0,Horror,4.6,551
en,Nocturne,2.027,7,5.7,7,75.0,Drama,6.3,17
en,Nocturne,2.027,7,5.7,7,80.0,Drama,6.8,80
en,The Bigfoot Project,2.024,4,5.9,7,90.0,Comedy,4.6,162
es,Sueño en otro idioma,2.023,1,8.1,29,103.0,"Drama,Romance",7.4,1799
en,Psychos,2.018,3,3.9,9,82.0,"Crime,Drama,Horror",2.9,218
en,Never Hike Alone,2.012,10,6.5,24,54.0,"Horror,Thriller",7.0,1159
en,Let There Be Light,2.01,10,6.2,23,100.0,Drama,4.8,2179
en,Let There Be Light,2.01,10,6.2,23,80.0,Documentary,6.7,127
en,Let There Be Light,0.6,3,7.3,3,100.0,Drama,4.8,2179
en,Let There Be Light,0.6,3,7.3,3,80.0,Documentary,6.7,127
en,Bad Frank,2.009,7,6.0,6,103.0,"Drama,Thriller",4.9,466
en,The UnMiracle,2.003,8,5.6,5,97.0,Drama,3.5,162
en,Everything Beautiful Is Far Away,1.994,6,7.0,8,91.0,"Fantasy,Sci-Fi",5.6,671
en,You Can't Fight Christmas,1.992,11,5.5,20,87.0,"Comedy,Family,Romance",4.4,534
en,Sightings,1.99,10,5.4,5,88.0,"Adventure,Drama,Mystery",3.6,272
en,Keep the Change,1.988,3,7.3,4,94.0,"Comedy,Romance",6.3,537
en,Amelia 2.0,1.983,8,5.6,11,89.0,"Drama,Romance,Sci-Fi",6.3,1664
en,Bloodrunners,1.981,3,5.6,15,95.0,"Action,Crime,Horror",5.1,1084
en,Love After Love,1.98,3,6.5,5,91.0,"Drama,Romance",5.5,633
en,Landing Up,1.979,6,5.7,3,96.0,Drama,5.2,151
en,Is Genesis History?,1.978,2,5.0,6,100.0,Documentary,4.2,1384
en,What Lies Upstream,1.977,1,7.0,5,85.0,"Documentary,Mystery",8.1,898
en,Dead on Arrival,1.971,8,6.0,7,92.0,Comedy,4.8,33
en,Dead on Arrival,1.971,8,6.0,7,97.0,"Crime,Mystery,Thriller",6.0,1902
en,Trafficked,1.967,10,5.3,13,104.0,"Drama,Thriller",5.4,779
en,Trafficked,1.967,10,5.3,13,71.0,"Crime,Drama,Thriller",6.9,15
en,Dead Story,1.963,1,3.7,18,81.0,Horror,4.8,3526
en,Cries from Syria,1.96,1,7.4,8,111.0,"Documentary,Drama",8.0,806
en,Americons,1.96,1,6.8,7,89.0,"Action,Biography,Crime",4.0,187
en,Infinity Baby,1.96,3,6.5,5,80.0,Comedy,6.3,537
en,Danger Close,1.96,5,6.3,3,90.0,Action,4.4,179
en,Gook,1.954,8,6.6,22,94.0,Drama,7.1,1838
en,One Percent More Humid,1.954,4,6.4,5,98.0,Drama,5.5,415
ja,Karate Kill,1.953,7,5.6,8,89.0,"Action,Horror",5.5,258
en,Restless Creature: Wendy Whelan,1.952,5,7.2,6,90.0,Documentary,7.1,237
en,Ripped,1.952,6,4.8,22,97.0,Comedy,4.8,1285
en,Slasher.com,1.949,3,4.1,13,89.0,"Horror,Thriller",3.4,442
en,626 Evolution,1.945,6,4.0,4,79.0,"Action,Sci-Fi",3.7,153
fa,Lerd,1.941,9,6.3,15,117.0,"Drama,Thriller",7.1,1003
en,The Problem with Apu,1.94,11,5.7,15,49.0,Documentary,3.6,1655
en,Unleashed,1.929,8,6.4,23,96.0,"Comedy,Fantasy,Romance",6.5,1131
en,Asylum of Darkness,1.929,4,5.8,5,117.0,Horror,3.2,231
en,Wetlands,1.929,9,5.0,4,98.0,"Crime,Drama,Thriller",4.2,253
en,Malevolent,1.927,12,2.0,2,89.0,Horror,4.8,7364
en,Malevolent,7.543,10,5.0,236,89.0,Horror,4.8,7364
en,Dumb: The Story of Big Brother Magazine,1.925,6,8.4,5,79.0,Documentary,7.4,202
en,Eagles of Death Metal: Nos Amis (Our Friends),1.911,2,7.8,11,84.0,"Documentary,Music",8.0,793
en,The Christmas Calendar,1.908,11,5.8,15,83.0,"Comedy,Family,Romance",6.0,566
en,Big Bear,1.906,9,5.3,17,88.0,Comedy,5.0,1052
en,Maya Dardel,1.898,3,7.3,3,104.0,Drama,4.7,298
en,The Journey,1.893,6,6.7,20,112.0,"Adventure,Drama,Mystery",7.9,42
en,The Journey,1.893,6,6.7,20,103.0,"Comedy,Drama,Family",7.5,545
en,The Journey,1.893,6,6.7,20,94.0,Drama,6.6,1063
en,The Journey,1.893,6,6.7,20,82.0,"Drama,Thriller",6.3,124
en,Kingdom of Us,1.859,10,7.3,12,109.0,"Documentary,Drama",7.1,630
en,Aliens: Zone of Silence,1.851,10,4.2,9,79.0,"Horror,Mystery,Sci-Fi",3.4,409
en,The Good Catholic,1.841,9,5.4,23,96.0,"Comedy,Drama",5.3,793
en,Gilbert,1.837,4,7.2,12,94.0,"Biography,Comedy,Documentary",7.6,504
en,Call of the Wolf,1.822,2,6.0,3,105.0,"Drama,Thriller",5.7,1077
en,Among Us,1.818,4,5.6,8,91.0,"Drama,Horror,Thriller",4.2,214
en,Thumper,1.813,4,5.6,32,93.0,"Crime,Drama,Thriller",5.8,2282
en,Dark Beacon,1.81,10,4.6,7,75.0,"Horror,Thriller",3.2,227
en,Wraith,1.807,4,5.1,9,78.0,Thriller,6.7,18
en,Wraith,1.807,4,5.1,9,99.0,"Horror,Mystery,Thriller",3.5,408
en,Warning: This Drug May Kill You,1.806,5,6.4,8,59.0,Documentary,7.3,391
en,Confessions of a Teenage Jesus Jerk,1.803,1,5.2,5,95.0,"Comedy,Drama,Romance",5.7,473
en,Fall of Grace,1.803,10,2.4,8,81.0,Horror,4.3,468
en,Base,1.802,11,5.8,6,83.0,"Action,Drama,Mystery",4.8,154
en,Actors Anonymous,1.795,3,10.0,2,96.0,Drama,6.4,45
es,Vuelven,1.793,9,6.7,21,83.0,"Fantasy,Horror",7.2,988
en,"We Love You, Sally Carmichael!",1.787,8,6.5,6,84.0,Comedy,6.1,286
en,Jurassic School,1.787,1,5.2,6,85.0,"Comedy,Drama,Family",2.8,280
en,Barracuda,1.785,6,7.4,7,94.0,"Action,Adventure",5.5,43
en,Barracuda,1.785,6,7.4,7,100.0,"Drama,Music,Thriller",5.6,518
en,A Bad Idea Gone Wrong,1.778,11,6.7,16,85.0,Comedy,5.7,854
en,The Death and Life of Marsha P. Johnson,1.768,7,7.4,36,105.0,Documentary,7.1,1095
en,Joan Didion: The Center Will Not Hold,1.768,10,7.3,18,94.0,Documentary,7.4,1171
fr,Jours de France,1.768,4,6.7,9,137.0,"Comedy,Drama,Romance",5.9,385
en,Generation Iron 2,1.766,5,7.1,23,106.0,Documentary,6.1,1811
en,Fittest on Earth: A Decade of Fitness,1.764,2,6.8,10,116.0,Documentary,7.2,1170
en,The Shadow People,1.764,2,4.8,4,139.0,"Horror,Thriller",4.8,92
en,The Shadow People,1.764,2,4.8,4,78.0,"Horror,Mystery,Thriller",3.0,122
en,Feel Rich: Health Is the New Wealth,1.761,5,5.8,5,70.0,Documentary,6.3,162
en,Don't Sleep,1.749,9,3.5,19,101.0,"Horror,Thriller",3.3,888
en,The Stray,1.743,10,6.9,15,88.0,Family,5.2,75
en,The Stray,1.743,10,6.9,15,90.0,"Horror,Thriller",6.0,23
en,The Stray,1.743,10,6.9,15,92.0,"Drama,Family",5.5,830
en,Virgin Hunters 3: Agents of Passion,1.718,1,7.0,2,83.0,Sci-Fi,5.3,24
en,Easy Living,1.718,9,6.4,6,80.0,"Comedy,Drama,Thriller",4.9,304
en,Mustang Island,1.717,4,6.5,10,86.0,Comedy,6.0,246
en,Joe Cocker: Mad Dog with Soul,1.714,4,8.1,9,90.0,Documentary,7.2,595
kn,Kirik Party,1.713,2,9.2,5,159.0,"Comedy,Drama",8.5,3464
en,Kim Dotcom: Caught in the Web,1.713,3,7.3,11,107.0,"Biography,Documentary,Thriller",7.0,1105
en,Dead South,1.708,7,5.7,3,108.0,"Action,Drama,Horror",3.0,107
en,"Michael Bolton's Big, Sexy Valentine's Day Special",1.702,2,7.1,21,54.0,"Comedy,Music,Musical",6.7,1623
en,Joshua: Teenager vs. Superpower,1.699,1,7.2,14,79.0,Documentary,6.4,856
en,The Russian Revolution,1.699,6,6.8,8,47.0,"Documentary,History",6.5,282
en,Dayveon,1.697,1,7.1,14,75.0,Drama,6.3,366
en,Stray Bullets,1.696,2,6.7,7,83.0,"Crime,Drama,Thriller",4.3,306
en,Dementia 13,1.689,10,4.8,17,83.0,"Fantasy,Horror,Thriller",4.3,747
en,Humor Me,1.687,6,6.8,4,93.0,Comedy,5.9,619
en,The Boy Downstairs,1.687,2,5.6,18,91.0,"Comedy,Drama,Romance",5.7,1066
en,Quest,1.685,7,8.0,4,86.0,"Biography,Drama",8.1,96
en,Quest,1.685,7,8.0,4,104.0,"Documentary,Family,Music",7.2,225
en,Afterburn/Aftershock,1.685,11,5.0,5,99.0,Romance,5.3,445
en,Kuso,1.68,1,6.2,22,94.0,"Animation,Comedy,Drama",5.0,1126
en,Created Equal,1.676,4,6.0,5,91.0,"Drama,Thriller",5.0,105
en,Rodney King,1.672,4,6.0,4,52.0,Drama,5.4,371
en,Love Blossoms,1.666,2,6.4,14,80.0,"Drama,Romance",6.7,1080
en,It Happened One Valentine's,1.666,2,6.1,7,92.0,"Comedy,Romance",5.3,321
en,Rogue Warrior: Robot Fighter,1.66,6,5.8,5,101.0,"Action,Sci-Fi",5.2,1948
en,Painless,1.651,3,5.4,6,81.0,"Drama,Thriller",6.3,682
fr,Amnesia,1.649,7,5.0,23,80.0,"Drama,Thriller",5.1,113
fr,Amnesia,1.649,7,5.0,23,96.0,Drama,6.1,807
en,Lycan,1.645,8,7.0,2,87.0,"Horror,Thriller",6.1,1342
en,Close Calls,1.64,8,3.7,3,128.0,"Horror,Thriller",5.1,148
en,A Mermaid's Tale,1.638,5,5.0,12,92.0,"Adventure,Drama,Family",5.0,311
en,Scales: Mermaids Are Real,1.635,7,5.6,16,92.0,"Adventure,Family,Fantasy",4.8,338
en,Go North,1.635,1,3.1,7,105.0,"Adventure,Drama,Romance",4.3,448
en,Blood Road,1.627,3,7.5,4,96.0,"Documentary,History,Sport",6.7,270
en,ExPatriot,1.621,6,5.0,12,97.0,Thriller,4.1,190
en,Word is Bond,1.615,11,6.0,1,87.0,"Documentary,Music",6.4,75
en,Saving Banksy,1.61,1,6.6,21,80.0,Documentary,6.8,939
en,Mission Control: The Unsung Heroes of Apollo,1.602,3,7.7,13,101.0,"Documentary,History",7.5,870
en,Signature Move,1.602,3,5.4,10,80.0,"Comedy,Drama,Romance",5.7,342
en,The 60 Yard Line,1.596,9,5.8,4,90.0,"Comedy,Drama,Family",5.0,164
en,A Week in Watts,1.591,2,6.4,5,91.0,Documentary,6.4,114
en,Patient Seventeen,1.58,10,4.2,9,68.0,"Documentary,Mystery",3.5,516
en,Julian Schnabel: A Private Portrait,1.575,5,7.2,6,84.0,Documentary,7.0,68
en,Happening: A Clean Energy Revolution,1.567,10,6.5,4,71.0,Documentary,6.0,183
en,Brand New Old Love,1.567,8,6.0,1,97.0,"Comedy,Drama,Romance",5.8,10
en,Scramble,1.565,12,4.1,7,102.0,Crime,2.7,166
xh,Inxeba,1.564,1,6.8,21,88.0,"Drama,Romance",6.7,1310
en,In Extremis,1.563,10,7.0,2,93.0,"Horror,Thriller",4.3,244
en,Highway to Havasu,1.555,3,4.0,3,108.0,"Adventure,Comedy,Drama",3.7,178
en,Saving Capitalism,1.545,11,6.9,19,73.0,Documentary,6.8,1828
en,The Babymoon,1.542,2,4.8,6,99.0,"Action,Adventure,Comedy",4.1,189
en,Axis,1.541,4,8.0,2,85.0,"Drama,Thriller",4.1,183
en,The Pearl of Africa,1.54,4,7.0,7,92.0,"Adventure,Documentary,Drama",6.8,105
en,Batman & Bill,1.537,5,7.8,26,93.0,"Animation,Documentary,Mystery",8.2,1014
en,Camera Obscura,1.529,6,5.2,23,99.0,Horror,7.6,70
en,Camera Obscura,1.529,6,5.2,23,95.0,"Horror,Thriller",4.6,789
en,Camera Obscura,1.529,6,5.2,23,83.0,Documentary,7.1,13
en,Let It Fall: Los Angeles 1982-1992,1.527,4,7.8,10,144.0,Documentary,7.7,420
en,Cops and Robbers,1.515,12,4.8,8,88.0,Action,3.9,306
en,The Resurrection of Gavin Stone,1.509,1,6.7,10,91.0,"Comedy,Drama,Family",6.2,1562
en,Haze,1.502,10,6.2,6,106.0,"Drama,Thriller",6.3,329
en,Time Toys,1.5,3,6.0,16,87.0,"Family,Sci-Fi",4.8,171
en,Born Strong,1.497,11,7.2,9,85.0,"Documentary,Drama,Sport",7.2,1159
en,Never Here,1.496,6,6.3,7,110.0,"Drama,Mystery,Thriller",4.3,768
en,Oscar Pistorius: Blade Runner Killer,1.492,11,5.0,8,90.0,Drama,4.9,278
en,The 13th Friday,1.49,1,4.4,7,95.0,"Horror,Thriller",3.2,389
en,But Deliver Us from Evil,1.485,4,5.2,5,109.0,"Horror,Thriller",2.7,164
en,Valley of Bones,1.474,9,5.6,5,90.0,"Crime,Thriller,Western",4.2,433
en,Cannibal Cop,1.47,1,1.0,1,70.0,Horror,3.2,42
en,Anna,1.463,10,3.1,8,99.0,"Drama,Mystery,Sci-Fi",6.5,19733
en,Anna,1.463,10,3.1,8,96.0,Drama,6.8,106
en,Anna,1.463,10,3.1,8,109.0,"Crime,Drama,Thriller",5.6,88
en,Anna,1.463,10,3.1,8,142.0,Biography,5.0,37
en,Anna,1.463,10,3.1,8,97.0,Horror,2.4,341
en,Becks,1.462,6,6.4,8,98.0,"Drama,Musical,Romance",6.3,616
en,Face 2 Face,1.46,4,6.1,22,100.0,Documentary,7.3,135
en,Face 2 Face,1.46,4,6.1,22,150.0,"Crime,Drama,Family",3.3,124
en,Face 2 Face,1.46,4,6.1,22,88.0,Drama,7.0,1034
en,Oklahoma City,1.459,1,7.2,26,102.0,"Crime,Documentary,History",7.4,2134
en,Demons,1.45,10,5.4,16,95.0,"Horror,Mystery",4.1,43
en,Demons,1.45,10,5.4,16,105.0,Horror,3.4,325
en,Demons,1.45,10,5.4,16,84.0,"Comedy,Horror",5.4,39
en,Us and Them,1.447,3,5.6,7,83.0,"Crime,Drama,Thriller",5.2,551
en,Us and Them,1.447,3,5.6,7,82.0,"Documentary,Drama,News",7.3,7
en,Western World,1.446,5,4.8,6,78.0,Western,3.1,169
en,Hondros,1.431,3,8.3,7,90.0,"Biography,Documentary,War",7.5,271
en,The Future of Work and Death,1.43,6,6.0,3,88.0,Documentary,6.9,143
en,Yamasong: March of the Hollows,1.429,9,1.0,2,95.0,"Adventure,Animation,Fantasy",5.7,82
en,#Captured,1.418,10,3.2,6,81.0,Thriller,2.8,212
en,Loco Love,1.417,7,6.0,3,102.0,"Drama,Romance",4.3,149
en,Good Enough,1.4,10,10.0,1,80.0,"Comedy,Drama,Romance",6.2,20
en,The Things We've Seen,1.4,1,10.0,2,80.0,"Crime,Drama,Thriller",4.3,108
en,Spreading Darkness,1.4,11,10.0,1,101.0,"Action,Crime,Drama",4.0,105
en,Breaking Point: The War for Democracy in Ukraine,1.4,2,8.5,2,98.0,Documentary,8.4,58
en,Plug Love,1.4,7,8.2,6,116.0,Drama,6.3,285
en,The Patent Scam,1.4,8,8.0,1,109.0,Documentary,7.6,182
en,Wildlands,1.4,3,8.0,1,95.0,Documentary,7.8,45
en,They Are Mine!,1.4,3,8.0,1,64.0,"Adventure,Horror,Thriller",5.6,29
en,Meth Storm,1.4,3,8.0,1,96.0,Documentary,6.7,309
en,Revolution: New Art for a New World,1.4,3,8.0,3,85.0,Documentary,7.2,72
en,The Legend of 420,1.4,12,7.7,12,87.0,"Comedy,Documentary",6.7,327
en,Unearthed & Untold: The Path to Pet Sematary,1.4,1,7.5,11,75.0,"Documentary,Horror",7.1,314
fr,L'Opéra,1.4,4,7.2,10,110.0,Documentary,7.1,203
en,Itzhak,1.4,10,7.0,1,82.0,Documentary,7.3,183
en,Ascent to Hell,1.4,3,7.0,4,90.0,"History,Horror,Thriller",4.5,116
en,The Jade Pendant,1.4,10,6.7,3,106.0,"Drama,History,Western",5.6,169
en,"You, Me and Him",1.4,12,6.6,9,98.0,Comedy,6.4,1000
en,Burlesque: Heart of the Glitter Tribe,1.4,3,6.6,5,76.0,Documentary,6.0,129
en,Bobbi Jene,1.4,9,6.5,6,95.0,"Documentary,Drama,Romance",6.2,298
ja,Tokyo Idols,1.4,1,6.5,19,90.0,"Documentary,Music",6.8,859
en,A Cowgirl's Story,1.4,4,6.5,8,98.0,Family,5.4,395
en,Imitation Girl,1.4,3,5.8,6,84.0,"Drama,Sci-Fi",5.0,320
en,G-Funk,1.4,3,5.7,9,87.0,"Documentary,Music",7.1,187
en,Carnivore: Werewolf of London,1.4,12,5.7,3,82.0,"Horror,Thriller",3.5,120
en,Savageland,1.4,2,5.7,16,80.0,"Crime,Horror,Thriller",5.9,944
en,Mississippi Murder,1.4,1,5.5,5,113.0,"Crime,Mystery,Thriller",3.7,154
en,Bill Nye: Science Guy,1.4,4,5.4,12,101.0,Documentary,5.8,796
en,"All Male, All Nude",1.4,12,5.0,4,62.0,Documentary,4.4,125
en,The Wrong Nanny,1.4,7,5.0,3,90.0,Thriller,4.9,182
en,Served Like a Girl,1.4,3,5.0,1,103.0,Documentary,7.7,271
en,Addicted to Porn: Chasing the Cardboard Butterfly,1.4,2,4.5,4,82.0,"Documentary,Drama,History",4.7,273
en,Random Tropical Paradise,1.4,6,4.3,4,101.0,Comedy,4.4,306
en,Art Show Bingo,1.4,11,4.0,1,90.0,Romance,5.9,111
en,They,1.4,10,3.8,8,80.0,Drama,4.7,407
en,Land Shark,1.4,6,3.3,2,80.0,"Action,Adventure,Comedy",2.3,104
en,District C-11,1.4,3,1.5,2,83.0,"Crime,Sci-Fi",6.4,451
en,Strapped for Danger,1.399,10,7.0,1,73.0,Comedy,6.4,86
en,Fallen Stars,1.399,3,6.5,6,88.0,"Comedy,Drama",5.7,294
en,Little Pink House,1.398,4,6.2,6,98.0,Drama,6.5,510
en,The Year of Spectacular Men,1.378,6,4.7,12,102.0,"Comedy,Drama,Romance",5.6,668
en,Unrest,1.374,1,7.5,15,98.0,"Documentary,Drama,History",7.8,2159
en,Unrest,1.374,1,7.5,15,45.0,Drama,6.3,40
en,Crown Heights,1.372,8,7.0,30,94.0,"Biography,Crime,Drama",6.4,1474
en,Steelmanville Road,1.371,5,4.6,5,94.0,Horror,3.8,288
en,May It Last: A Portrait of the Avett Brothers,1.364,9,8.0,6,104.0,"Documentary,Music",8.5,443
en,Entanglement,1.364,5,5.2,6,85.0,"Comedy,Drama,Romance",5.7,473
en,The Journey Is the Destination,1.36,2,6.8,16,123.0,Drama,6.3,382
en,The Horse Dancer,1.354,1,5.4,8,114.0,Family,4.6,183
en,The Truth Is in the Stars,1.341,5,6.8,6,86.0,Documentary,6.7,347
en,Fasting,1.33,12,6.5,2,100.0,Documentary,5.9,140
en,Dawson City: Frozen Time,1.325,6,7.1,13,120.0,"Documentary,History",7.6,1196
en,Instrument of War,1.323,11,6.2,6,90.0,"Action,Drama,War",6.2,282
en,From the Ashes,1.322,4,6.0,3,92.0,"Documentary,Sport",7.4,126
en,From the Ashes,1.322,4,6.0,3,81.0,Documentary,6.7,125
en,Alien Domicile,1.321,3,3.0,3,88.0,"Horror,Sci-Fi",3.5,323
en,Werewolves of the Third Reich,1.314,12,2.2,3,90.0,"Action,Adventure,Horror",2.8,316
en,Mamaboy,1.304,5,4.0,3,124.0,"Comedy,Drama,Family",3.7,184
en,Sacrilege,1.301,5,4.3,9,96.0,Horror,3.3,276
en,Playing with Dolls: Havoc,1.295,7,4.5,4,78.0,"Horror,Thriller",3.8,193
en,Kept Boy,1.292,2,7.5,4,89.0,"Comedy,Drama,Romance",5.2,310
en,Watch the Sky,1.289,1,7.0,2,87.0,Sci-Fi,3.8,143
en,The Preacher's Son,1.289,1,6.3,6,110.0,"Drama,Mystery,Romance",5.8,224
en,Whose Streets?,1.285,8,5.2,10,90.0,Documentary,5.0,935
en,Water & Power: A California Heist,1.273,1,7.3,4,87.0,Documentary,7.3,207
en,The Watcher in the Woods,1.271,10,5.3,4,87.0,Horror,4.7,392
en,Post Human: An Event,1.268,10,3.0,1,112.0,"Drama,Horror,Sci-Fi",2.6,119
en,Aaron's Blood,1.265,6,4.8,9,80.0,"Drama,Horror,Mystery",4.7,253
en,King of the Dancehall,1.264,8,10.0,2,100.0,"Drama,Musical",4.8,103
en,Dealt,1.259,3,7.9,10,85.0,"Biography,Documentary",7.6,1201
en,Evil Bong 666,1.257,4,5.3,4,65.0,"Comedy,Horror",3.9,113
en,King Cohen: The Wild World of Filmmaker Larry Cohen,1.256,7,7.2,6,110.0,Documentary,7.5,216
en,B&B,1.256,4,6.2,10,87.0,Thriller,5.3,499
en,Illicit,1.255,5,4.5,4,120.0,Thriller,4.7,117
en,Becoming Warren Buffett,1.245,1,7.5,18,90.0,Documentary,7.6,2417
en,Queercore: How to Punk a Revolution,1.239,6,7.0,3,83.0,Documentary,6.8,117
en,Calico Skies,1.236,8,6.3,4,78.0,"Drama,Thriller",5.5,219
en,The Family I Had,1.232,4,5.0,4,77.0,"Crime,Documentary",6.9,426
en,The Eyes,1.227,4,6.3,8,95.0,"Crime,Drama,Mystery",5.0,613
en,Step,1.225,7,8.4,10,84.0,Documentary,6.8,744
en,Mad to Be Normal,1.218,4,6.8,9,106.0,"Biography,Drama,History",5.9,767
en,The Force,1.207,1,7.0,9,92.0,Documentary,6.7,511
en,Palace of Fun,1.203,10,8.0,2,80.0,"Crime,Romance",5.5,98
en,12 Pound Balls,1.202,5,6.3,3,80.0,Comedy,4.1,133
en,Becoming Cary Grant,1.198,6,7.1,7,85.0,"Biography,Documentary",6.6,690
en,200 Degrees,1.193,6,4.9,9,91.0,Thriller,4.4,444
en,Comedy Ensani,1.188,6,10.0,1,90.0,"Comedy,Drama",4.1,121
en,Cat Skin,1.186,4,1.0,1,97.0,"Drama,Romance",7.5,94
tl,Northern Lights: A Journey to Love,1.185,3,6.0,1,98.0,Drama,6.8,31
en,Sorceress,1.182,3,6.0,2,84.0,"Drama,Fantasy,Horror",4.5,92
en,Walk of Fame,1.182,3,4.0,16,93.0,Comedy,3.1,736
en,Along for the Ride,1.179,11,10.0,2,90.0,Documentary,6.7,144
en,Teach Us All,1.177,9,7.0,2,80.0,Documentary,6.6,55
en,Dim the Fluorescents,1.176,1,4.7,3,128.0,"Comedy,Drama",5.3,201
en,Frazier Park Recut,1.172,4,7.5,2,71.0,"Comedy,Horror,Thriller",5.1,138
en,Glamour Dolls,1.17,3,10.0,2,110.0,"Comedy,Drama",6.0,25
en,Werewolf Bitches from Outer Space,1.169,1,1.5,2,73.0,Comedy,3.2,31
en,"Black Dog, Red Dog",1.161,4,7.5,2,85.0,"Drama,Family,Thriller",4.6,41
en,Dina,1.159,10,6.4,9,103.0,Documentary,6.8,529
en,The Toymaker,1.153,9,5.5,7,84.0,Horror,3.9,450
en,Restraint,1.152,10,4.3,3,95.0,"Mystery,Thriller",4.4,82
en,Murder on the Cape,1.151,9,3.2,9,95.0,Drama,2.7,584
en,Revolt of the Empire of the Apes,1.151,7,2.0,1,75.0,"Action,Adventure,Sci-Fi",2.6,19
en,Mr. Fish: Cartooning from the Deep End,1.15,11,7.0,1,70.0,Documentary,7.9,25
pt,Divinas Divas,1.145,3,8.3,8,110.0,"Documentary,Musical",8.0,229
en,Mankiller,1.143,6,6.0,1,74.0,Documentary,8.4,25
en,Ascent,1.143,6,5.0,1,80.0,Drama,7.2,143
en,An Hour Behind,1.143,9,4.5,9,90.0,"Drama,Romance",6.5,676
en,Tomorrow Ever After,1.142,4,8.0,1,95.0,"Comedy,Sci-Fi",8.1,69
en,Metric: Dreams So Real,1.141,3,7.0,1,110.0,"Documentary,Music",6.8,10
de,Hitlers Hollywood,1.141,4,6.1,7,105.0,"Documentary,History",6.7,443
en,The Sounding,1.14,3,10.0,1,93.0,"Drama,Mystery",7.5,173
en,Don't Come Back from the Moon,1.138,1,4.5,3,82.0,"Drama,Sci-Fi",4.6,338
en,The Reagan Show,1.132,4,6.6,5,74.0,Documentary,6.4,249
en,Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,1.127,9,7.0,13,95.0,"Documentary,History",6.7,753
en,Strip Club Massacre,1.119,5,4.4,7,101.0,"Horror,Thriller",5.9,1168
en,The Revival,1.118,7,5.8,7,85.0,"Drama,Romance",5.2,320
en,Rockaway,1.115,8,7.0,4,90.0,"Adventure,Drama",6.4,528
en,Ghost Note,1.111,8,4.6,5,105.0,"Horror,Thriller",4.7,417
en,The Tank,1.105,12,7.3,4,85.0,Thriller,4.0,303
en,Eric Clapton: Life in 12 Bars,1.098,9,7.4,15,135.0,"Biography,Documentary,Music",7.3,1357
en,Espionage Tonight,1.086,10,4.6,5,85.0,"Action,Comedy",5.8,623
en,Wasted! The Story of Food Waste,1.085,7,7.4,7,85.0,Documentary,7.3,264
en,Z/Rex: The Jurassic Dead,1.083,4,2.8,5,82.0,"Action,Adventure,Comedy",2.9,171
en,Hell on Earth: The Fall of Syria and the Rise of ISIS,1.079,6,7.8,6,99.0,Documentary,7.5,538
en,One Under the Sun,1.078,3,3.3,4,101.0,"Drama,Mystery,Sci-Fi",3.6,478
en,Death Fighter,1.077,7,7.5,2,88.0,Action,6.8,926
en,Christmas in the Heartland,1.077,11,6.2,13,112.0,Family,6.4,365
en,The Avenue,1.069,1,3.0,3,81.0,Crime,4.9,68
